Driver,Time,LapNumber,LapTime,Position,PitInTime,PitOutTime,dID,rID,Speed
PER,7881.065,51.0,0 days 00:01:35.599000,5.0,,7804.249,156,1089,95.599
PER,9049.924,66.0,0 days 00:01:20.063000,4.0,,,156,1089,80.063
SAI,3821.186,1.0,0 days 00:01:25.014000,2.0,,,173,1089,85.014
SAI,4956.615,15.0,0 days 00:01:24.981000,3.0,4953.894,,173,1089,84.981
SAI,5055.694,16.0,0 days 00:01:39.079000,8.0,,4976.175,173,1089,99.079
SAI,7070.08,41.0,0 days 00:01:24.280000,5.0,7067.341,,173,1089,84.28
SAI,7169.232,42.0,0 days 00:01:39.152000,6.0,,7089.746,173,1089,99.152
SAI,9059.81,66.0,0 days 00:01:18.447000,5.0,,,173,1089,78.447
STR,3821.911,1.0,0 days 00:01:25.739000,3.0,,,183,1089,85.739
STR,4882.256,14.0,0 days 00:01:25.694000,5.0,4879.583,,183,1089,85.694
STR,4981.996,15.0,0 days 00:01:39.740000,11.0,,4901.88,183,1089,99.74
STR,6517.569,34.0,0 days 00:01:25.200000,7.0,6514.819,,183,1089,85.2
STR,6617.679,35.0,0 days 00:01:40.110000,13.0,,6538.209,183,1089,100.11
STR,9077.432,66.0,0 days 00:01:19.766000,6.0,,,183,1089,79.766
ALO,3824.211,1.0,0 days 00:01:28.039000,6.0,,,103,1089,88.039
ALO,5292.461,19.0,0 days 00:01:24.968000,5.0,5290.013,,103,1089,84.968
ALO,5391.478,20.0,0 days 00:01:39.017000,10.0,,5312.247,103,1089,99.017
ALO,7324.224,44.0,0 days 00:01:23.902000,5.0,7321.492,,103,1089,83.902
ALO,7422.983,45.0,0 days 00:01:38.759000,10.0,,7344.398,103,1089,98.759
ALO,9078.239,66.0,0 days 00:01:19.481000,7.0,,,103,1089,79.481
OCO,3823.301,1.0,0 days 00:01:27.129000,5.0,,,176,1089,87.129
OCO,4804.935,13.0,0 days 00:01:25.472000,8.0,4802.225,,176,1089,85.472
OCO,4903.863,14.0,0 days 00:01:38.928000,13.0,,4824.381,176,1089,98.928
OCO,6600.304,35.0,0 days 00:01:24.355000,7.0,6597.599,,176,1089,84.355
OCO,6700.982,36.0,0 days 00:01:40.678000,14.0,,6621.692,176,1089,100.678
OCO,9083.354,66.0,0 days 00:01:19.455000,8.0,,,176,1089,79.455
ZHO,3825.654,1.0,0 days 00:01:29.482000,9.0,,,196,1089,89.482
ZHO,4481.988,9.0,0 days 00:01:26.163000,11.0,4479.246,,196,1089,86.163
ZHO,4583.103,10.0,0 days 00:01:41.115000,16.0,,4502.652,196,1089,101.115
ZHO,6688.603,36.0,0 days 00:01:24.350000,9.0,6685.957,,196,1089,84.35
ZHO,6788.459,37.0,0 days 00:01:39.856000,15.0,,6708.753,196,1089,99.856
ZHO,9085.99,66.0,0 days 00:01:19.108000,10.0,,,196,1089,79.108
GAS,3827.715,1.0,0 days 00:01:31.543000,15.0,,,180,1089,91.543
GAS,5301.688,19.0,0 days 00:01:26.187000,7.0,5298.997,,180,1089,86.187
GAS,5402.43,20.0,0 days 00:01:40.742000,16.0,,5322.341,180,1089,100.742
GAS,6933.117,39.0,0 days 00:01:24.147000,9.0,6930.39,,180,1089,84.147
GAS,7033.199,40.0,0 days 00:01:40.082000,14.0,,6954.03,180,1089,100.082
GAS,9087.642,66.0,0 days 00:01:19.118000,11.0,,,180,1089,79.118
LEC,3831.962,1.0,0 days 00:01:35.790000,20.0,,3746.603,184,1089,95.79
LEC,5060.619,16.0,0 days 00:01:26.277000,9.0,5057.861,,184,1089,86.277
LEC,5160.483,17.0,0 days 00:01:39.864000,18.0,,5079.689,184,1089,99.864
LEC,7096.424,41.0,0 days 00:01:23.726000,8.0,7093.699,,184,1089,83.726
LEC,7195.786,42.0,0 days 00:01:39.362000,14.0,,7116.73,184,1089,99.362
LEC,9088.531,66.0,0 days 00:01:19.271000,12.0,,,184,1089,79.271
TSU,3827.016,1.0,0 days 00:01:30.844000,12.0,,,194,1089,90.844
TSU,4564.443,10.0,0 days 00:01:24.958000,10.0,4561.776,,194,1089,84.958
TSU,4664.949,11.0,0 days 00:01:40.506000,16.0,,4583.901,194,1089,100.506
TSU,6521.771,34.0,0 days 00:01:24.505000,9.0,6518.975,,194,1089,84.505
TSU,6619.755,35.0,0 days 00:01:37.984000,14.0,,6541.022,194,1089,97.984
TSU,9084.528,66.0,0 days 00:01:19.167000,9.0,,,194,1089,79.167
PIA,3826.247,1.0,0 days 00:01:30.075000,10.0,,,198,1089,90.075
PIA,5136.052,17.0,0 days 00:01:24.904000,8.0,5133.328,,198,1089,84.904
PIA,5236.375,18.0,0 days 00:01:40.323000,15.0,,5155.703,198,1089,100.323
PIA,6932.008,39.0,0 days 00:01:24.112000,7.0,6929.296,,198,1089,84.112
PIA,7030.913,40.0,0 days 00:01:38.905000,13.0,,6952.108,198,1089,98.905
DEV,3827.969,1.0,0 days 00:01:31.797000,16.0,,,195,1089,91.797
DEV,4487.863,9.0,0 days 00:01:25.276000,16.0,4485.153,,195,1089,85.276
DEV,4588.306,10.0,0 days 00:01:40.443000,19.0,,4507.652,195,1089,100.443
DEV,6860.534,38.0,0 days 00:01:24.278000,13.0,6857.797,,195,1089,84.278
DEV,6958.972,39.0,0 days 00:01:38.438000,17.0,,6879.813,195,1089,98.438
HUL,3825.305,1.0,0 days 00:01:29.133000,8.0,,,150,1089,89.133
HUL,4404.891,8.0,0 days 00:01:26.934000,17.0,4402.201,,150,1089,86.934
HUL,4503.619,9.0,0 days 00:01:38.728000,19.0,,4424.732,150,1089,98.728
HUL,5887.292,26.0,0 days 00:01:24.750000,14.0,5884.612,,150,1089,84.75
HUL,5987.135,27.0,0 days 00:01:39.843000,18.0,,5907.815,150,1089,99.843
HUL,7268.167,43.0,0 days 00:01:25.079000,12.0,7265.446,,150,1089,85.079
HUL,7369.006,44.0,0 days 00:01:40.839000,16.0,,7289.93,150,1089,100.839
ALB,3828.447,1.0,0 days 00:01:32.275000,17.0,,,186,1089,92.275
ALB,5067.35,16.0,0 days 00:01:26.763000,14.0,5064.705,,186,1089,86.763
ALB,5169.604,17.0,0 days 00:01:42.254000,20.0,,5088.032,186,1089,102.254
ALB,6795.954,37.0,0 days 00:01:26.232000,19.0,6793.252,,186,1089,86.232
ALB,6894.877,38.0,0 days 00:01:38.923000,19.0,,6816.783,186,1089,98.923
NOR,3827.6,1.0,0 days 00:01:31.428000,14.0,3824.836,,187,1089,91.428
NOR,3943.6,2.0,0 days 00:01:56,20.0,,3862.57,187,1089,116.0
NOR,5573.819,22.0,0 days 00:01:25.334000,18.0,5571.102,,187,1089,85.334
NOR,5674.255,23.0,0 days 00:01:40.436000,20.0,,5593.898,187,1089,100.436
NOR,7842.736,50.0,0 days 00:01:23.934000,15.0,7840.014,,187,1089,83.934
NOR,7940.753,51.0,0 days 00:01:38.017000,20.0,,7862.045,187,1089,98.017
MAG,3827.365,1.0,0 days 00:01:31.193000,13.0,,,168,1089,91.193
MAG,4569.932,10.0,0 days 00:01:26.652000,14.0,4567.276,,168,1089,86.652
MAG,4669.442,11.0,0 days 00:01:39.510000,19.0,,4589.354,168,1089,99.51
MAG,5729.55,24.0,0 days 00:01:25.931000,16.0,5726.927,,168,1089,85.931
MAG,5831.285,25.0,0 days 00:01:41.735000,19.0,,5751.599,168,1089,101.735
MAG,7202.8,42.0,0 days 00:01:26.156000,17.0,7200.119,,168,1089,86.156
MAG,7301.074,43.0,0 days 00:01:38.274000,19.0,,7222.385,168,1089,98.274
BOT,3828.832,1.0,0 days 00:01:32.660000,18.0,,,161,1089,92.66
BOT,4161.776,5.0,0 days 00:01:25.549000,19.0,4159.002,,161,1089,85.549
BOT,4262.656,6.0,0 days 00:01:40.880000,19.0,,4182.736,161,1089,100.88
BOT,6961.144,39.0,0 days 00:01:27.553000,18.0,6958.405,,161,1089,87.553
BOT,7064.179,40.0,0 days 00:01:43.035000,20.0,,6982.467,161,1089,103.035
SAR,3830.473,1.0,0 days 00:01:34.301000,19.0,,3745.603,199,1089,94.301
SAR,5153.024,17.0,0 days 00:01:26.858000,14.0,5150.297,,199,1089,86.858
SAR,5254.491,18.0,0 days 00:01:41.467000,20.0,,5173.14,199,1089,101.467
SAR,6716.802,36.0,0 days 00:01:24.804000,20.0,6714.097,,199,1089,84.804
SAR,6818.618,37.0,0 days 00:01:41.816000,20.0,,6738.018,199,1089,101.816
VER,3808.801,1.0,0 days 00:01:23.080000,1.0,,,174,1090,83.08
VER,4692.358,12.0,0 days 00:01:33.192000,1.0,4670.274,,174,1090,93.192
VER,4842.269,13.0,0 days 00:02:29.911000,1.0,,4693.899,174,1090,149.911
VER,7233.382,42.0,0 days 00:01:33.273000,1.0,7211.011,,174,1090,93.273
VER,7312.693,43.0,0 days 00:01:19.311000,1.0,,7234.963,174,1090,79.311
VER,9364.069,70.0,0 days 00:01:16.237000,1.0,,,174,1090,76.237
GAS,3816.992,1.0,0 days 00:01:31.271000,13.0,,,180,1090,91.271
GAS,4562.546,10.0,0 days 00:01:40.116000,19.0,4536.573,,180,1090,100.116
GAS,4644.486,11.0,0 days 00:01:21.940000,19.0,,4564.073,180,1090,81.94
GAS,6577.622,33.0,0 days 00:01:35.144000,18.0,6555.038,,180,1090,95.144
GAS,6658.533,34.0,0 days 00:01:20.911000,18.0,,6579.147,180,1090,80.911
GAS,9429.318,70.0,0 days 00:01:16.903000,13.0,,,180,1090,76.903
PER,3816.455,1.0,0 days 00:01:30.734000,12.0,,,156,1090,90.734
PER,6868.26,37.0,0 days 00:01:33.650000,6.0,6846.501,,156,1090,93.65
PER,6948.034,38.0,0 days 00:01:19.774000,7.0,,6869.813,156,1090,79.774
PER,9259.424,68.0,0 days 00:01:32.565000,6.0,9237.725,,156,1090,92.565
PER,9340.616,69.0,0 days 00:01:21.192000,6.0,,9260.943,156,1090,81.192
PER,9415.097,70.0,0 days 00:01:14.481000,6.0,,,156,1090,74.481
ALO,3810.613,1.0,0 days 00:01:24.892000,3.0,,,103,1090,84.892
ALO,4703.393,12.0,0 days 00:01:39.554000,3.0,4680.977,,103,1090,99.554
ALO,4845.308,13.0,0 days 00:02:21.915000,3.0,,4704.992,103,1090,141.915
ALO,7161.666,41.0,0 days 00:01:33.629000,2.0,7139.262,,103,1090,93.629
ALO,7240.938,42.0,0 days 00:01:19.272000,2.0,,7163.496,103,1090,79.272
ALO,9373.639,70.0,0 days 00:01:16.346000,2.0,,,103,1090,76.346
LEC,3814.317,1.0,0 days 00:01:28.596000,9.0,,,184,1090,88.596
LEC,7015.582,39.0,0 days 00:01:34.031000,4.0,6992.78,,184,1090,94.031
LEC,7095.764,40.0,0 days 00:01:20.182000,4.0,,7017.217,184,1090,80.182
LEC,9382.717,70.0,0 days 00:01:17.197000,4.0,,,184,1090,77.197
STR,3817.442,1.0,0 days 00:01:31.721000,14.0,,,183,1090,91.721
STR,4636.435,11.0,0 days 00:01:34.477000,17.0,4614.275,,183,1090,94.477
STR,4738.779,12.0,0 days 00:01:42.344000,16.0,,4637.978,183,1090,102.344
STR,6105.71,27.0,0 days 00:01:34.832000,19.0,6083.374,,183,1090,94.832
STR,6186.899,28.0,0 days 00:01:21.189000,19.0,,6107.233,183,1090,81.189
STR,9428.471,70.0,0 days 00:01:17.214000,10.0,,,183,1090,77.214
SAR,3818.754,1.0,0 days 00:01:33.033000,18.0,,,199,1090,93.033
MAG,3817.747,1.0,0 days 00:01:32.026000,15.0,,,168,1090,92.026
MAG,6778.332,35.0,0 days 00:02:19.693000,18.0,6754.94,,168,1090,139.693
MAG,6860.517,36.0,0 days 00:01:22.185000,19.0,,6779.862,168,1090,82.185
MAG,8201.54,53.0,0 days 00:01:34.636000,18.0,8178.525,,168,1090,94.636
MAG,8283.377,54.0,0 days 00:01:21.837000,18.0,,8203.071,168,1090,81.837
DEV,3818.237,1.0,0 days 00:01:32.516000,17.0,,,195,1090,92.516
DEV,4639.892,11.0,0 days 00:01:36.152000,18.0,4616.447,,195,1090,96.152
DEV,4744.699,12.0,0 days 00:01:44.807000,17.0,,4641.431,195,1090,104.807
DEV,7972.939,50.0,0 days 00:01:34.364000,19.0,7950.669,,195,1090,94.364
DEV,8053.531,51.0,0 days 00:01:20.592000,19.0,,7974.607,195,1090,80.592
TSU,3834.997,1.0,0 days 00:01:49.276000,20.0,3812.868,,194,1090,109.276
TSU,3917.404,2.0,0 days 00:01:22.407000,20.0,,3836.492,194,1090,82.407
TSU,6657.648,34.0,0 days 00:01:38.070000,17.0,6631.646,,194,1090,98.07
TSU,6738.582,35.0,0 days 00:01:20.934000,16.0,,6659.177,194,1090,80.934
TSU,9437.492,70.0,0 days 00:01:16.957000,14.0,,,194,1090,76.957
ALB,3814.896,1.0,0 days 00:01:29.175000,10.0,,,186,1090,89.175
ALB,4729.084,12.0,0 days 00:01:50.487000,12.0,4705.602,,186,1090,110.487
ALB,4854.8,13.0,0 days 00:02:05.716000,12.0,,4730.664,186,1090,125.716
ALB,9424.882,70.0,0 days 00:01:17.258000,7.0,,,186,1090,77.258
ZHO,3819.634,1.0,0 days 00:01:33.913000,19.0,,,196,1090,93.913
ZHO,4733.998,12.0,0 days 00:01:48.723000,13.0,4711.352,,196,1090,108.723
ZHO,4858.448,13.0,0 days 00:02:04.450000,14.0,,4735.554,196,1090,124.45
ZHO,6501.434,32.0,0 days 00:01:38.634000,19.0,6475.445,,196,1090,98.634
ZHO,6582.797,33.0,0 days 00:01:21.363000,19.0,,6502.976,196,1090,81.363
HUL,3812.826,1.0,0 days 00:01:27.105000,6.0,,,150,1090,87.105
HUL,4634.632,11.0,0 days 00:01:35.932000,15.0,4611.275,,150,1090,95.932
HUL,4736.151,12.0,0 days 00:01:41.519000,15.0,,4636.165,150,1090,101.519
HUL,6420.281,31.0,0 days 00:01:35.300000,19.0,6397.619,,150,1090,95.3
HUL,6499.813,32.0,0 days 00:01:19.532000,18.0,,6421.806,150,1090,79.532
OCO,3812.088,1.0,0 days 00:01:26.367000,5.0,,,176,1090,86.367
OCO,4716.041,12.0,0 days 00:01:44.968000,8.0,4693.164,,176,1090,104.968
OCO,4851.417,13.0,0 days 00:02:15.376000,9.0,,4717.57,176,1090,135.376
OCO,6799.102,36.0,0 days 00:01:34.988000,10.0,6776.924,,176,1090,94.988
OCO,6879.953,37.0,0 days 00:01:20.851000,9.0,,6800.643,176,1090,80.851
OCO,9425.761,70.0,0 days 00:01:17.680000,8.0,,,176,1090,77.68
NOR,3813.82,1.0,0 days 00:01:28.099000,8.0,,,187,1090,88.099
NOR,4728.784,12.0,0 days 00:01:51.157000,11.0,4704.477,,187,1090,111.157
NOR,4853.864,13.0,0 days 00:02:05.080000,11.0,,4730.32,187,1090,125.08
NOR,6724.636,35.0,0 days 00:01:33.992000,12.0,6702.613,,187,1090,93.992
NOR,6804.789,36.0,0 days 00:01:20.153000,12.0,,6726.175,187,1090,80.153
NOR,9427.432,70.0,0 days 00:01:19.040000,9.0,,,187,1090,79.04
HAM,3809.699,1.0,0 days 00:01:23.978000,2.0,,,136,1090,83.978
HAM,4702.921,12.0,0 days 00:01:39.747000,2.0,4680.165,,136,1090,99.747
HAM,4844.182,13.0,0 days 00:02:21.261000,2.0,,4704.461,136,1090,141.261
HAM,7089.01,40.0,0 days 00:01:33.525000,3.0,7066.779,,136,1090,93.525
HAM,7169.406,41.0,0 days 00:01:20.396000,3.0,,7090.56,136,1090,80.396
HAM,9378.237,70.0,0 days 00:01:17.169000,3.0,,,136,1090,77.169
SAI,3816.003,1.0,0 days 00:01:30.282000,11.0,,,173,1090,90.282
SAI,6939.892,38.0,0 days 00:01:34.125000,5.0,6917.266,,173,1090,94.125
SAI,7019.951,39.0,0 days 00:01:20.059000,5.0,,6941.422,173,1090,80.059
SAI,9385.609,70.0,0 days 00:01:16.905000,5.0,,,173,1090,76.905
RUS,3811.097,1.0,0 days 00:01:25.376000,4.0,,,188,1090,85.376
RUS,4909.756,13.0,0 days 00:01:26.211000,19.0,,4825.209,188,1090,86.211
BOT,3817.841,1.0,0 days 00:01:32.120000,16.0,,,161,1090,92.12
BOT,6801.792,36.0,0 days 00:01:34.981000,11.0,6779.284,,161,1090,94.981
BOT,6881.204,37.0,0 days 00:01:19.412000,10.0,,6803.33,161,1090,79.412
BOT,9428.501,70.0,0 days 00:01:17.699000,11.0,,,161,1090,77.699
PIA,3813.184,1.0,0 days 00:01:27.463000,7.0,,,198,1090,87.463
PIA,4720.101,12.0,0 days 00:01:45.429000,10.0,4696.805,,198,1090,105.429
PIA,4852.057,13.0,0 days 00:02:11.956000,10.0,,4721.633,198,1090,131.956
PIA,6884.239,37.0,0 days 00:01:34.059000,13.0,6862.329,,198,1090,94.059
PIA,6965.108,38.0,0 days 00:01:20.869000,13.0,,6885.782,198,1090,80.869
PIA,9429.17,70.0,0 days 00:01:17.296000,12.0,,,198,1090,77.296
VER,3785.095,1.0,0 days 00:01:17.639000,1.0,,,174,1091,77.639
VER,3900.574,2.0,0 days 00:01:55.479000,1.0,3897.2,,174,1091,115.479
VER,4025.295,3.0,0 days 00:02:04.721000,1.0,,3913.56,174,1091,124.721
VER,5536.426,24.0,0 days 00:01:13.519000,1.0,5533.14,,174,1091,73.519
VER,5623.195,25.0,0 days 00:01:26.769000,3.0,,5554.421,174,1091,86.769
VER,7294.163,49.0,0 days 00:01:13.176000,1.0,7290.827,,174,1091,73.176
VER,7380.431,50.0,0 days 00:01:26.268000,1.0,,7312.468,174,1091,86.268
VER,8686.221,69.0,0 days 00:01:12.228000,1.0,8682.912,,174,1091,72.228
VER,8774.051,70.0,0 days 00:01:27.830000,1.0,,8704.271,174,1091,87.83
VER,8841.063,71.0,0 days 00:01:07.012000,1.0,,,174,1091,67.012
GAS,3799.825,1.0,0 days 00:01:32.369000,10.0,,,180,1091,92.369
GAS,3915.544,2.0,0 days 00:01:55.719000,9.0,3912.575,,180,1091,115.719
GAS,4028.628,3.0,0 days 00:01:53.084000,9.0,,3928.466,180,1091,113.084
GAS,4822.988,14.0,0 days 00:01:20.634000,8.0,4819.684,,180,1091,80.634
GAS,4930.576,15.0,0 days 00:01:47.588000,11.0,,4841.449,180,1091,107.588
GAS,6993.267,44.0,0 days 00:01:15.568000,7.0,6989.911,,180,1091,75.568
GAS,7086.477,45.0,0 days 00:01:33.210000,10.0,,7017.754,180,1091,93.21
GAS,8898.73,71.0,0 days 00:01:10.344000,9.0,,,180,1091,70.344
PER,3804.631,1.0,0 days 00:01:37.175000,14.0,,,156,1091,97.175
PER,3924.177,2.0,0 days 00:01:59.546000,13.0,3920.278,,156,1091,119.546
PER,4030.204,3.0,0 days 00:01:46.027000,13.0,,3937.7,156,1091,106.027
PER,5630.411,25.0,0 days 00:01:14.401000,6.0,5627.185,,156,1091,74.401
PER,5717.39,26.0,0 days 00:01:26.979000,10.0,,5648.982,156,1091,86.979
PER,7389.971,50.0,0 days 00:01:13.267000,2.0,7386.716,,156,1091,73.267
PER,7475.392,51.0,0 days 00:01:25.421000,5.0,,7407.872,156,1091,85.421
PER,8858.251,71.0,0 days 00:01:09.317000,3.0,,,156,1091,69.317
ALO,3795.632,1.0,0 days 00:01:28.176000,6.0,,,103,1091,88.176
ALO,3911.397,2.0,0 days 00:01:55.765000,6.0,3907.81,,103,1091,115.765
ALO,4027.613,3.0,0 days 00:01:56.216000,6.0,,3924.341,103,1091,116.216
ALO,4911.468,15.0,0 days 00:01:33.034000,4.0,4908.245,,103,1091,93.034
ALO,4999.943,16.0,0 days 00:01:28.475000,7.0,,4930.495,103,1091,88.475
ALO,6978.205,44.0,0 days 00:01:15.313000,5.0,6974.864,,103,1091,75.313
ALO,7065.192,45.0,0 days 00:01:26.987000,6.0,,6996.864,103,1091,86.987
ALO,8871.38,71.0,0 days 00:01:09.512000,6.0,,,103,1091,69.512
LEC,3786.792,1.0,0 days 00:01:19.336000,2.0,,,184,1091,79.336
LEC,3902.26,2.0,0 days 00:01:55.468000,2.0,3898.919,,184,1091,115.468
LEC,4025.869,3.0,0 days 00:02:03.609000,2.0,,3915.231,184,1091,123.609
LEC,4899.21,15.0,0 days 00:01:33.780000,2.0,4895.917,,184,1091,93.78
LEC,4989.775,16.0,0 days 00:01:30.565000,2.0,,4919.307,184,1091,90.565
LEC,7169.184,47.0,0 days 00:01:13.741000,2.0,7166.236,,184,1091,73.741
LEC,7255.366,48.0,0 days 00:01:26.182000,3.0,,7187.314,184,1091,86.182
LEC,8846.218,71.0,0 days 00:01:09.990000,2.0,,,184,1091,69.99
STR,3798.834,1.0,0 days 00:01:31.378000,9.0,,,183,1091,91.378
STR,3914.226,2.0,0 days 00:01:55.392000,8.0,3910.575,,183,1091,115.392
STR,4028.369,3.0,0 days 00:01:54.143000,8.0,,3927.137,183,1091,114.143
STR,4917.835,15.0,0 days 00:01:37.489000,6.0,4913.995,,183,1091,97.489
STR,5007.551,16.0,0 days 00:01:29.716000,15.0,,4938.244,183,1091,89.716
STR,6433.291,36.0,0 days 00:01:14.734000,12.0,6430.312,,183,1091,74.734
STR,6521.359,37.0,0 days 00:01:28.068000,14.0,,6451.999,183,1091,88.068
STR,7711.323,54.0,0 days 00:01:13.830000,10.0,7707.945,,183,1091,73.83
STR,7797.403,55.0,0 days 00:01:26.080000,11.0,,7729.819,183,1091,86.08
STR,8900.106,71.0,0 days 00:01:09.340000,10.0,,,183,1091,69.34
SAR,3808.04,1.0,0 days 00:01:40.584000,17.0,,,199,1091,100.584
SAR,3928.026,2.0,0 days 00:01:59.986000,16.0,3924.466,,199,1091,119.986
SAR,4031.4,3.0,0 days 00:01:43.374000,16.0,,3941.793,199,1091,103.374
SAR,4834.859,14.0,0 days 00:01:24.472000,15.0,4831.606,,199,1091,84.472
SAR,4941.096,15.0,0 days 00:01:46.237000,17.0,,4854.808,199,1091,106.237
SAR,6942.988,43.0,0 days 00:01:15.763000,11.0,6939.74,,199,1091,75.763
SAR,7030.43,44.0,0 days 00:01:27.442000,13.0,,6961.255,199,1091,87.442
MAG,3798.764,1.0,0 days 00:01:31.308000,8.0,3795.39,3717.672,168,1091,91.308
MAG,3934.184,2.0,0 days 00:02:15.420000,19.0,3930.825,3821.983,168,1091,135.42
MAG,4032.591,3.0,0 days 00:01:38.407000,20.0,,3956.481,168,1091,98.407
MAG,6400.415,35.0,0 days 00:01:28.835000,19.0,,6330.454,168,1091,88.835
DEV,3811.14,1.0,0 days 00:01:43.684000,19.0,,3719.001,195,1091,103.684
DEV,3931.261,2.0,0 days 00:02:00.121000,18.0,3927.731,,195,1091,120.121
DEV,4032.247,3.0,0 days 00:01:40.986000,18.0,,3944.684,195,1091,100.986
DEV,4684.52,12.0,0 days 00:01:15.255000,18.0,4681.468,,195,1091,75.255
DEV,4772.723,13.0,0 days 00:01:28.203000,19.0,,4702.499,195,1091,88.203
DEV,6524.224,37.0,0 days 00:01:14.889000,15.0,6520.982,,195,1091,74.889
DEV,6611.491,38.0,0 days 00:01:27.267000,18.0,,6541.935,195,1091,87.267
TSU,3813.846,1.0,0 days 00:01:46.390000,20.0,3810.874,,194,1091,106.39
TSU,3936.206,2.0,0 days 00:02:02.360000,20.0,3932.981,3840.186,194,1091,122.36
TSU,4032.521,3.0,0 days 00:01:36.315000,19.0,,3949.075,194,1091,96.315
TSU,5513.059,23.0,0 days 00:01:15.745000,15.0,5509.734,,194,1091,75.745
TSU,5607.158,24.0,0 days 00:01:34.099000,17.0,,5537.046,194,1091,94.099
TSU,6959.394,43.0,0 days 00:01:16.722000,14.0,6956.068,,194,1091,76.722
TSU,7046.883,44.0,0 days 00:01:27.489000,18.0,,6977.474,194,1091,87.489
ALB,3800.506,1.0,0 days 00:01:33.050000,11.0,,,186,1091,93.05
ALB,3917.008,2.0,0 days 00:01:56.502000,10.0,3913.372,,186,1091,116.502
ALB,4028.858,3.0,0 days 00:01:51.850000,10.0,,3930.028,186,1091,111.85
ALB,4825.596,14.0,0 days 00:01:20.648000,10.0,4822.325,,186,1091,80.648
ALB,4933.051,15.0,0 days 00:01:47.455000,13.0,,4843.824,186,1091,107.455
ALB,6786.705,41.0,0 days 00:01:14.393000,10.0,6783.368,,186,1091,74.393
ALB,6880.305,42.0,0 days 00:01:33.600000,12.0,,6811.555,186,1091,93.6
ALB,8910.83,71.0,0 days 00:01:10.604000,11.0,,,186,1091,70.604
ZHO,3805.82,1.0,0 days 00:01:38.364000,15.0,,,196,1091,98.364
ZHO,3925.563,2.0,0 days 00:01:59.743000,14.0,3922.044,,196,1091,119.743
ZHO,4030.579,3.0,0 days 00:01:45.016000,14.0,,3939.528,196,1091,105.016
ZHO,4392.801,8.0,0 days 00:01:14.846000,17.0,4389.614,,196,1091,74.846
ZHO,4483.608,9.0,0 days 00:01:30.807000,20.0,,4413.832,196,1091,90.807
ZHO,6591.581,38.0,0 days 00:01:15.378000,14.0,6588.231,,196,1091,75.378
ZHO,6679.799,39.0,0 days 00:01:28.218000,17.0,,6610.215,196,1091,88.218
HUL,3797.15,1.0,0 days 00:01:29.694000,7.0,,,150,1091,89.694
HUL,3912.756,2.0,0 days 00:01:55.606000,7.0,3908.997,,150,1091,115.606
HUL,4028.038,3.0,0 days 00:01:55.282000,7.0,,3925.684,150,1091,115.282
HUL,4604.237,11.0,0 days 00:01:15.584000,13.0,4600.907,,150,1091,75.584
HUL,4692.031,12.0,0 days 00:01:27.794000,19.0,,4622.797,150,1091,87.794
OCO,3802.572,1.0,0 days 00:01:35.116000,13.0,,,176,1091,95.116
OCO,3922.467,2.0,0 days 00:01:59.895000,12.0,3918.372,,176,1091,119.895
OCO,4029.766,3.0,0 days 00:01:47.299000,12.0,,3936.653,176,1091,107.299
OCO,4829.214,14.0,0 days 00:01:22.570000,12.0,4825.871,,176,1091,82.57
OCO,4935.449,15.0,0 days 00:01:46.235000,15.0,,4848.23,176,1091,106.235
OCO,6718.649,40.0,0 days 00:01:15.171000,11.0,6715.338,,176,1091,75.171
OCO,6815.277,41.0,0 days 00:01:36.628000,14.0,,6745.775,176,1091,96.628
NOR,3793.763,1.0,0 days 00:01:26.307000,5.0,,,187,1091,86.307
NOR,3908.701,2.0,0 days 00:01:54.938000,5.0,3904.622,,187,1091,114.938
NOR,4027.178,3.0,0 days 00:01:58.477000,5.0,,3922.684,187,1091,118.477
NOR,4815.407,14.0,0 days 00:01:19.855000,5.0,4812.059,,187,1091,79.855
NOR,4923.632,15.0,0 days 00:01:48.225000,8.0,,4833.371,187,1091,108.225
NOR,6761.821,41.0,0 days 00:01:14.505000,7.0,6758.477,,187,1091,74.505
NOR,6849.17,42.0,0 days 00:01:27.349000,8.0,,6780.524,187,1091,87.349
NOR,8867.39,71.0,0 days 00:01:09.877000,5.0,,,187,1091,69.877
HAM,3791.59,1.0,0 days 00:01:24.134000,4.0,,,136,1091,84.134
HAM,3906.769,2.0,0 days 00:01:55.179000,4.0,3903.403,,136,1091,115.179
HAM,4026.904,3.0,0 days 00:02:00.135000,4.0,,3919.716,136,1091,120.135
HAM,4813.399,14.0,0 days 00:01:18.406000,4.0,4810.028,,136,1091,78.406
HAM,4920.088,15.0,0 days 00:01:46.689000,7.0,,4832.028,136,1091,106.689
HAM,6833.475,42.0,0 days 00:01:14.083000,6.0,6830.117,,136,1091,74.083
HAM,6927.343,43.0,0 days 00:01:33.868000,8.0,,6857.851,136,1091,93.868
HAM,8880.259,71.0,0 days 00:01:10.457000,7.0,,,136,1091,70.457
SAI,3789.117,1.0,0 days 00:01:21.661000,3.0,,,173,1091,81.661
SAI,3903.83,2.0,0 days 00:01:54.713000,3.0,3900.435,,173,1091,114.713
SAI,4026.413,3.0,0 days 00:02:02.583000,3.0,,3916.841,173,1091,122.583
SAI,4905.05,15.0,0 days 00:01:36.838000,3.0,4901.011,,173,1091,96.838
