Driver,Time,LapNumber,LapTime,Position,PitInTime,PitOutTime,dID,rID,Speed
HAM,2349.686,1.0,0 days 00:01:59.538000,2.0,,,44,1,119.538
HAM,3631.298,13.0,0 days 00:01:38.924000,2.0,3629.611,,44,1,98.924
HAM,3746.304,14.0,0 days 00:01:55.006000,4.0,,3654.547,44,1,115.006
HAM,5082.938,28.0,0 days 00:01:37.835000,2.0,5081.24,,44,1,97.835
HAM,5198.132,29.0,0 days 00:01:55.194000,3.0,,5105.375,44,1,115.194
HAM,7754.047,56.0,0 days 00:01:34.918000,1.0,,,44,1,94.918
VER,2348.393,1.0,0 days 00:01:58.245000,1.0,,,33,1,118.245
VER,4016.905,17.0,0 days 00:01:39.153000,1.0,4015.22,,33,1,99.153
VER,4132.437,18.0,0 days 00:01:55.532000,2.0,,4040.122,33,1,115.532
VER,6135.088,39.0,0 days 00:01:37.828000,1.0,6133.427,,33,1,97.828
VER,6248.525,40.0,0 days 00:01:53.437000,2.0,,6157.245,33,1,113.437
VER,7754.768,56.0,0 days 00:01:34.727000,2.0,,,33,1,94.727
BOT,2353.92,1.0,0 days 00:02:03.772000,4.0,,,77,1,123.772
BOT,3926.391,16.0,0 days 00:01:39.534000,2.0,3924.696,,77,1,99.534
BOT,4041.11,17.0,0 days 00:01:54.719000,4.0,,3948.94,77,1,114.719
BOT,5281.018,30.0,0 days 00:01:38.028000,2.0,5279.311,,77,1,98.028
BOT,5404.836,31.0,0 days 00:02:03.818000,5.0,,5312.248,77,1,123.818
BOT,7583.439,54.0,0 days 00:01:37.802000,3.0,7581.738,,77,1,97.802
BOT,7699.338,55.0,0 days 00:01:55.899000,3.0,,7606.324,77,1,115.899
BOT,7791.428,56.0,0 days 00:01:32.090000,3.0,,,77,1,92.09
NOR,2356.892,1.0,0 days 00:02:06.744000,6.0,,,4,1,126.744
NOR,3547.071,12.0,0 days 00:01:40.425000,5.0,3545.532,,4,1,100.425
NOR,3664.488,13.0,0 days 00:01:57.417000,13.0,,3570.38,4,1,117.417
NOR,5593.577,33.0,0 days 00:01:39.275000,3.0,5591.987,,4,1,99.275
NOR,5710.387,34.0,0 days 00:01:56.810000,6.0,,5617.645,4,1,116.81
NOR,7800.423,56.0,0 days 00:01:35.733000,4.0,,,4,1,95.733
PER,2378.077,1.0,0 days 00:02:27.951000,19.0,,2242.315,11,1,147.951
PER,2518.743,2.0,0 days 00:02:20.666000,19.0,2517.867,,11,1,140.666
PER,2653.989,3.0,0 days 00:02:15.246000,19.0,,2541.058,11,1,135.246
PER,4237.326,19.0,0 days 00:01:39.720000,4.0,4235.674,,11,1,99.72
PER,4353.838,20.0,0 days 00:01:56.512000,12.0,,4259.792,11,1,116.512
PER,6082.298,38.0,0 days 00:01:38.802000,4.0,6080.638,,11,1,98.802
PER,6199.048,39.0,0 days 00:01:56.750000,8.0,,6104.805,11,1,116.75
PER,7806.07,56.0,0 days 00:01:34.755000,5.0,,,11,1,94.755
LEC,2352.846,1.0,0 days 00:02:02.698000,3.0,,,16,1,122.698
LEC,3548.573,12.0,0 days 00:01:40.477000,6.0,3546.889,,16,1,100.477
LEC,3665.346,13.0,0 days 00:01:56.773000,14.0,,3571.829,16,1,116.773
LEC,5502.292,32.0,0 days 00:01:39.973000,5.0,5500.633,,16,1,99.973
LEC,5617.548,33.0,0 days 00:01:55.256000,7.0,,5524.85,16,1,115.256
LEC,7813.126,56.0,0 days 00:01:36.951000,6.0,,,16,1,96.951
RIC,2358.693,1.0,0 days 00:02:08.545000,7.0,,,3,1,128.545
RIC,3647.265,13.0,0 days 00:01:40.195000,4.0,3645.671,,3,1,100.195
RIC,3764.692,14.0,0 days 00:01:57.427000,11.0,,3670.325,3,1,117.427
RIC,5507.0,32.0,0 days 00:01:39.803000,7.0,5505.358,,3,1,99.803
RIC,5623.039,33.0,0 days 00:01:56.039000,9.0,,5530.049,3,1,116.039
RIC,7820.008,56.0,0 days 00:01:35.823000,7.0,,,3,1,95.823
SAI,2364.43,1.0,0 days 00:02:14.282000,10.0,,,55,1,134.282
SAI,3846.17,15.0,0 days 00:01:40.840000,5.0,3844.526,,55,1,100.84
SAI,3962.718,16.0,0 days 00:01:56.548000,11.0,,3868.934,55,1,116.548
SAI,5995.764,37.0,0 days 00:01:39.631000,6.0,5994.069,,55,1,99.631
SAI,6110.892,38.0,0 days 00:01:55.128000,9.0,,6018.443,55,1,115.128
SAI,7821.145,56.0,0 days 00:01:35.760000,8.0,,,55,1,95.76
TSU,2372.65,1.0,0 days 00:02:22.502000,15.0,,,22,1,142.502
TSU,3854.831,15.0,0 days 00:01:40.580000,7.0,3853.137,,22,1,100.58
TSU,3971.958,16.0,0 days 00:01:57.127000,14.0,,3878.216,22,1,117.127
TSU,5618.58,33.0,0 days 00:01:39.388000,8.0,5616.906,,22,1,99.388
TSU,5734.353,34.0,0 days 00:01:55.773000,13.0,,5641.225,22,1,115.773
TSU,7839.737,56.0,0 days 00:01:36.755000,9.0,,,22,1,96.755
STR,2362.544,1.0,0 days 00:02:12.396000,9.0,,,18,1,132.396
STR,3551.217,12.0,0 days 00:01:40.751000,8.0,3549.889,,18,1,100.751
STR,3668.057,13.0,0 days 00:01:56.840000,16.0,,3575.926,18,1,116.84
STR,5125.967,28.0,0 days 00:01:39.588000,9.0,5124.368,,18,1,99.588
STR,5243.48,29.0,0 days 00:01:57.513000,15.0,,5150.113,18,1,117.513
STR,7840.758,56.0,0 days 00:01:38.600000,10.0,,,18,1,98.6
RAI,2366.52,1.0,0 days 00:02:16.372000,11.0,,,7,1,136.372
RAI,3654.348,13.0,0 days 00:01:39.710000,7.0,3652.633,,7,1,99.71
RAI,3771.381,14.0,0 days 00:01:57.033000,14.0,,3676.777,7,1,117.033
RAI,5228.44,29.0,0 days 00:01:39.035000,9.0,5226.76,,7,1,99.035
RAI,5345.074,30.0,0 days 00:01:56.634000,14.0,,5250.884,7,1,116.634
RAI,7842.909,56.0,0 days 00:01:35.960000,11.0,,,7,1,95.96
GIO,2368.51,1.0,0 days 00:02:18.362000,12.0,,,99,1,138.362
GIO,3556.754,12.0,0 days 00:01:40.892000,11.0,3555.082,,99,1,100.892
GIO,3682.105,13.0,0 days 00:02:05.351000,18.0,,3587.11,99,1,125.351
GIO,5335.884,30.0,0 days 00:01:39.490000,11.0,5335.899,,99,1,99.49
GIO,5452.257,31.0,0 days 00:01:56.373000,17.0,,5358.438,99,1,116.373
OCO,2370.014,1.0,0 days 00:02:19.866000,13.0,,,31,1,139.866
OCO,3657.665,13.0,0 days 00:01:40.503000,9.0,3655.991,,31,1,100.503
OCO,3774.887,14.0,0 days 00:01:57.222000,15.0,,3681.236,31,1,117.222
OCO,5431.409,31.0,0 days 00:01:39.268000,10.0,5429.744,,31,1,99.268
OCO,5547.723,32.0,0 days 00:01:56.314000,15.0,,5454.204,31,1,116.314
RUS,2374.512,1.0,0 days 00:02:24.364000,16.0,,,63,1,144.364
RUS,3664.369,13.0,0 days 00:01:40.821000,12.0,3662.699,,63,1,100.821
RUS,3781.505,14.0,0 days 00:01:57.136000,18.0,,3687.323,63,1,117.136
RUS,5930.216,36.0,0 days 00:01:42.693000,13.0,5928.507,,63,1,102.693
RUS,6045.436,37.0,0 days 00:01:55.220000,16.0,,5952.755,63,1,115.22
VET,2371.945,1.0,0 days 00:02:21.797000,14.0,,,5,1,141.797
VET,4750.868,24.0,0 days 00:01:41.508000,14.0,4749.201,,5,1,101.508
VET,4867.462,25.0,0 days 00:01:56.594000,17.0,,4773.805,5,1,116.594
MSC,2376.672,1.0,0 days 00:02:26.524000,18.0,,,47,1,146.524
MSC,3780.145,14.0,0 days 00:01:42.903000,17.0,3778.451,,47,1,102.903
MSC,3902.016,15.0,0 days 00:02:01.871000,19.0,,3804.248,47,1,121.871
MSC,5669.115,33.0,0 days 00:01:40.674000,17.0,5667.423,,47,1,100.674
MSC,5788.823,34.0,0 days 00:01:59.708000,18.0,,5692.805,47,1,119.708
GAS,2354.845,1.0,0 days 00:02:04.697000,5.0,,,10,1,124.697
GAS,2776.484,4.0,0 days 00:02:06.772000,18.0,2774.801,,10,1,126.772
GAS,2908.018,5.0,0 days 00:02:11.534000,19.0,,2813.133,10,1,131.534
GAS,4279.744,19.0,0 days 00:01:40.838000,18.0,4278.062,,10,1,100.838
GAS,4399.034,20.0,0 days 00:01:59.290000,19.0,,4302.399,10,1,119.29
GAS,6238.048,39.0,0 days 00:01:39.587000,16.0,6236.395,,10,1,99.587
GAS,6354.935,40.0,0 days 00:01:56.887000,16.0,,6261.345,10,1,116.887
GAS,7492.008,52.0,0 days 00:01:38.051000,16.0,7490.34,,10,1,98.051
LAT,2375.367,1.0,0 days 00:02:25.219000,17.0,,,6,1,145.219
LAT,3766.301,14.0,0 days 00:01:42.131000,13.0,3764.704,,6,1,102.131
LAT,3885.587,15.0,0 days 00:01:59.286000,18.0,,3790.669,6,1,119.286
LAT,5554.719,32.0,0 days 00:01:42.667000,17.0,5553.032,,6,1,102.667
LAT,5673.673,33.0,0 days 00:01:58.954000,18.0,,5577.01,6,1,118.954
LAT,7460.637,51.0,0 days 00:01:46.133000,18.0,7458.972,,6,1,106.133
ALO,2360.521,1.0,0 days 00:02:10.373000,8.0,,,14,1,130.373
ALO,3454.254,11.0,0 days 00:01:40.308000,9.0,3452.56,,14,1,100.308
ALO,3570.376,12.0,0 days 00:01:56.122000,17.0,,3476.937,14,1,116.122
ALO,5235.888,29.0,0 days 00:01:40.108000,12.0,5234.206,,14,1,100.108
ALO,5353.41,30.0,0 days 00:01:57.522000,17.0,,5258.977,14,1,117.522
ALO,5551.786,32.0,0 days 00:01:42.313000,16.0,5550.161,,14,1,102.313
GAS,2108.902,1.0,0 days 00:01:54.003000,6.0,,,10,2,114.003
GAS,3614.006,14.0,0 days 00:01:40.055000,17.0,3610.679,,10,2,100.055
GAS,3735.68,15.0,0 days 00:02:01.674000,18.0,,3641.732,10,2,121.674
GAS,4729.018,26.0,0 days 00:01:36.337000,16.0,4725.618,,10,2,96.337
GAS,4849.661,27.0,0 days 00:02:00.643000,16.0,,4757.909,10,2,120.643
GAS,5361.965,32.0,0 days 00:01:59.472000,14.0,5358.556,,10,2,119.472
GAS,9402.323,63.0,0 days 00:01:20.007000,8.0,,,10,2,80.007
PER,2102.713,1.0,0 days 00:01:47.814000,4.0,,,11,2,107.814
PER,4802.311,28.0,0 days 00:01:32.716000,4.0,4798.896,,11,2,92.716
PER,4929.833,29.0,0 days 00:02:07.522000,5.0,,4843.572,11,2,127.522
PER,5355.22,33.0,0 days 00:01:58.705000,4.0,5351.663,,11,2,118.705
PER,9416.65,63.0,0 days 00:01:19.672000,12.0,,,11,2,79.672
ALO,2125.026,1.0,0 days 00:02:10.127000,17.0,,,14,2,130.127
ALO,4882.278,28.0,0 days 00:01:36.599000,12.0,4878.812,,14,2,96.599
ALO,4998.136,29.0,0 days 00:01:55.858000,15.0,,4909.796,14,2,115.858
ALO,5321.335,32.0,0 days 00:02:01.804000,12.0,5317.45,,14,2,121.804
ALO,9416.083,63.0,0 days 00:01:19.660000,10.0,,,14,2,79.66
LEC,2102.097,1.0,0 days 00:01:47.198000,3.0,,,16,2,107.198
LEC,4787.524,28.0,0 days 00:01:32.467000,2.0,4784.152,,16,2,92.467
LEC,4901.377,29.0,0 days 00:01:53.853000,3.0,,4815.11,16,2,113.853
LEC,5313.79,33.0,0 days 00:02:11.844000,2.0,5308.896,,16,2,131.844
LEC,9375.08,63.0,0 days 00:01:18.624000,4.0,,,16,2,78.624
STR,2110.266,1.0,0 days 00:01:55.367000,7.0,,,18,2,115.367
STR,4759.809,27.0,0 days 00:01:33.507000,9.0,4756.421,,18,2,93.507
STR,4875.744,28.0,0 days 00:01:55.935000,9.0,,4787.558,18,2,115.935
STR,5297.741,32.0,0 days 00:02:21.217000,7.0,5294.191,,18,2,141.217
STR,9401.426,63.0,0 days 00:01:19.953000,7.0,,,18,2,79.953
TSU,2124.166,1.0,0 days 00:02:09.267000,15.0,,,22,2,129.267
TSU,4603.152,25.0,0 days 00:01:34.886000,13.0,4599.754,,22,2,94.886
TSU,4718.703,26.0,0 days 00:01:55.551000,15.0,,4630.45,22,2,115.551
TSU,5308.952,32.0,0 days 00:02:17.918000,10.0,5304.596,,22,2,137.918
TSU,9417.695,63.0,0 days 00:01:18.408000,13.0,,,22,2,78.408
RIC,2107.742,1.0,0 days 00:01:52.843000,5.0,,,3,2,112.843
RIC,4741.378,27.0,0 days 00:01:34.113000,7.0,4737.991,,3,2,94.113
RIC,4861.43,28.0,0 days 00:02:00.052000,8.0,,4772.276,3,2,120.052
RIC,5369.674,33.0,0 days 00:02:02.779000,6.0,5366.051,,3,2,122.779
RIC,9400.746,63.0,0 days 00:01:20.147000,6.0,,,3,2,80.147
OCO,2121.309,1.0,0 days 00:02:05.387000,14.0,2116.95,,31,2,125.387
OCO,4787.155,27.0,0 days 00:01:33.761000,12.0,4782.796,,31,2,93.761
OCO,4900.612,28.0,0 days 00:01:53.457000,15.0,,4813.438,31,2,113.457
OCO,5188.078,31.0,0 days 00:01:54.569000,12.0,5183.677,,31,2,114.569
OCO,5332.749,32.0,0 days 00:02:24.671000,13.0,5328.344,5214.355,31,2,144.671
OCO,9416.186,63.0,0 days 00:01:19.561000,11.0,,,31,2,79.561
VER,2093.502,1.0,0 days 00:01:38.603000,1.0,,,33,2,98.603
VER,4683.413,27.0,0 days 00:01:31.736000,2.0,4680.076,,33,2,91.736
VER,4794.665,28.0,0 days 00:01:51.252000,3.0,,4710.619,33,2,111.252
VER,5296.487,33.0,0 days 00:02:24.051000,1.0,5292.328,,33,2,144.051
VER,9349.502,63.0,0 days 00:01:17.972000,1.0,,,33,2,77.972
NOR,2114.876,1.0,0 days 00:01:59.977000,9.0,,,4,2,119.977
NOR,4814.948,28.0,0 days 00:01:32.204000,5.0,4811.399,,4,2,92.204
NOR,4927.685,29.0,0 days 00:01:52.737000,4.0,,4842.013,4,2,112.737
NOR,5350.376,33.0,0 days 00:01:56.233000,3.0,5346.624,,4,2,116.233
NOR,9373.195,63.0,0 days 00:01:18.259000,3.0,,,4,2,78.259
HAM,2097.471,1.0,0 days 00:01:42.572000,2.0,,,44,2,102.572
HAM,4771.126,28.0,0 days 00:01:30.425000,1.0,4767.715,,44,2,90.425
HAM,4884.407,29.0,0 days 00:01:53.281000,2.0,,4799.824,44,2,113.281
HAM,9371.498,63.0,0 days 00:01:18.038000,2.0,,,44,2,78.038
MSC,2124.578,1.0,0 days 00:02:09.679000,16.0,,,47,2,129.679
MSC,2715.619,5.0,0 days 00:02:25.633000,19.0,2712.244,,47,2,145.633
MSC,2862.232,6.0,0 days 00:02:26.613000,19.0,,2763.268,47,2,146.613
MSC,4287.918,21.0,0 days 00:01:38.836000,18.0,4284.543,,47,2,98.836
MSC,4420.228,22.0,0 days 00:02:12.310000,18.0,,4317.067,47,2,132.31
MSC,5304.348,31.0,0 days 00:02:19.925000,16.0,5300.908,,47,2,139.925
MSC,7075.076,33.0,0 days 00:02:25.957000,16.0,,6968.486,47,2,145.957
VET,2126.106,1.0,0 days 00:02:11.207000,18.0,,2009.429,5,2,131.207
VET,2413.733,3.0,0 days 00:02:22.980000,18.0,2410.348,,5,2,142.98
VET,2558.975,4.0,0 days 00:02:25.242000,18.0,,2442.648,5,2,145.242
VET,4154.814,20.0,0 days 00:01:38.583000,16.0,4151.436,,5,2,98.583
VET,4277.441,21.0,0 days 00:02:02.627000,17.0,,4182.926,5,2,122.627
VET,4376.33,22.0,0 days 00:01:38.889000,17.0,4372.911,,5,2,98.889
VET,4509.339,23.0,0 days 00:02:13.009000,17.0,,4412.706,5,2,133.009
VET,5365.065,32.0,0 days 00:02:00.470000,15.0,5361.592,,5,2,120.47
VET,9273.952,61.0,0 days 00:01:27.605000,14.0,9270.539,,5,2,87.605
SAI,2112.117,1.0,0 days 00:01:57.218000,8.0,,,55,2,117.218
SAI,4735.505,27.0,0 days 00:01:32.015000,6.0,4732.113,,55,2,92.015
SAI,4850.684,28.0,0 days 00:01:55.179000,7.0,,4762.965,55,2,115.179
SAI,5358.617,33.0,0 days 00:01:58.150000,5.0,5355.151,,55,2,118.15
SAI,9376.557,63.0,0 days 00:01:18.496000,5.0,,,55,2,78.496
RUS,2117.529,1.0,0 days 00:02:02.630000,11.0,,,63,2,122.63
RUS,4677.571,26.0,0 days 00:01:34.682000,10.0,4674.198,,63,2,94.682
RUS,4791.334,27.0,0 days 00:01:53.763000,13.0,,4704.186,63,2,113.763
RAI,2118.898,1.0,0 days 00:02:03.999000,12.0,,,7,2,123.999
RAI,4678.768,26.0,0 days 00:01:33.193000,11.0,4675.376,,7,2,93.193
RAI,4793.759,27.0,0 days 00:01:54.991000,14.0,,4705.7,7,2,114.991
RAI,5300.39,32.0,0 days 00:02:17.370000,8.0,5296.865,,7,2,137.37
RAI,9414.284,63.0,0 days 00:01:19.527000,9.0,,,7,2,79.527
BOT,2115.791,1.0,0 days 00:02:00.892000,10.0,,,77,2,120.892
BOT,4850.053,28.0,0 days 00:01:33.667000,6.0,4846.655,,77,2,93.667
BOT,4965.359,29.0,0 days 00:01:55.306000,8.0,,4876.803,77,2,115.306
MAZ,2128.304,1.0,0 days 00:02:13.405000,19.0,,,9,2,133.405
MAZ,3443.766,12.0,0 days 00:01:45.258000,18.0,3440.446,,9,2,105.258
MAZ,3568.469,13.0,0 days 00:02:04.703000,19.0,,3471.557,9,2,124.703
MAZ,4523.733,23.0,0 days 00:01:38.945000,19.0,4520.373,,9,2,98.945
MAZ,4652.917,24.0,0 days 00:02:09.184000,19.0,,4551.86,9,2,129.184
MAZ,5342.37,31.0,0 days 00:01:52.033000,17.0,5338.423,,9,2,112.033
MAZ,7075.632,33.0,0 days 00:02:07.288000,17.0,,6972.152,9,2,127.288
GIO,2120.231,1.0,0 days 00:02:05.332000,13.0,,,99,2,125.332
GIO,4775.781,27.0,0 days 00:01:32.995000,10.0,4772.408,,99,2,92.995
GIO,4893.105,28.0,0 days 00:01:57.324000,13.0,,4804.69,99,2,117.324
GIO,5311.277,32.0,0 days 00:02:16.380000,11.0,5306.634,,99,2,136.38
GIO,7577.376,40.0,0 days 00:01:26.123000,12.0,7573.969,,99,2,86.123
GIO,7680.938,41.0,0 days 00:01:43.562000,15.0,,7603.656,99,2,103.562
GAS,2074.547,1.0,0 days 00:01:31.557000,9.0,,,10,3,91.557
GAS,2188.102,2.0,0 days 00:01:53.555000,9.0,2185.142,,10,3,113.555
GAS,2329.196,3.0,0 days 00:02:21.094000,9.0,2326.409,2206.69,10,3,141.094
GAS,2464.613,4.0,0 days 00:02:15.417000,9.0,,2348.903,10,3,135.417
GAS,4226.923,24.0,0 days 00:01:27.557000,7.0,4224.008,,10,3,87.557
GAS,4332.438,25.0,0 days 00:01:45.515000,12.0,,4250.138,10,3,105.515
GAS,7730.874,66.0,0 days 00:01:22.432000,10.0,,,10,3,82.432
PER,2072.226,1.0,0 days 00:01:29.236000,5.0,,,11,3,89.236
PER,2181.328,2.0,0 days 00:01:49.102000,5.0,2178.379,,11,3,109.102
PER,2323.055,3.0,0 days 00:02:21.727000,5.0,2320.164,2200.358,11,3,141.727
PER,2458.304,4.0,0 days 00:02:15.249000,5.0,,2342.24,11,3,135.249
PER,6441.417,51.0,0 days 00:01:28.808000,4.0,6438.577,,11,3,88.808
PER,6547.608,52.0,0 days 00:01:46.191000,4.0,,6465.152,11,3,106.191
PER,7694.146,66.0,0 days 00:01:21.766000,4.0,,,11,3,81.766
ALO,2077.244,1.0,0 days 00:01:34.254000,15.0,,,14,3,94.254
ALO,2198.359,2.0,0 days 00:02:01.115000,14.0,2195.28,,14,3,121.115
ALO,2337.236,3.0,0 days 00:02:18.877000,14.0,2334.293,2216.699,14,3,138.877
ALO,2471.931,4.0,0 days 00:02:14.695000,14.0,,2355.974,14,3,134.695
ALO,5561.15,40.0,0 days 00:01:28.031000,6.0,5558.25,,14,3,88.031
ALO,5666.43,41.0,0 days 00:01:45.280000,11.0,,5584.652,14,3,105.28
ALO,7719.219,66.0,0 days 00:01:21.032000,8.0,,,14,3,81.032
LEC,2073.726,1.0,0 days 00:01:30.736000,8.0,,,16,3,90.736
LEC,2186.419,2.0,0 days 00:01:52.693000,8.0,2183.443,,16,3,112.693
LEC,2327.602,3.0,0 days 00:02:21.183000,8.0,2324.361,2204.971,16,3,141.183
LEC,2463.063,4.0,0 days 00:02:15.461000,8.0,,2346.982,16,3,135.461
LEC,4307.993,25.0,0 days 00:01:27.314000,5.0,4305.058,,16,3,87.314
LEC,4413.756,26.0,0 days 00:01:45.763000,10.0,,4333.234,16,3,105.763
LEC,7710.192,66.0,0 days 00:01:23.729000,6.0,,,16,3,83.729
STR,2078.083,1.0,0 days 00:01:35.093000,17.0,,,18,3,95.093
STR,2201.469,2.0,0 days 00:02:03.386000,16.0,2199.941,,18,3,123.386
STR,2340.615,3.0,0 days 00:02:19.146000,16.0,2337.663,2220.364,18,3,139.146
STR,2475.403,4.0,0 days 00:02:14.788000,16.0,,2360.155,18,3,134.788
STR,5486.186,39.0,0 days 00:01:27.711000,7.0,5483.373,,18,3,87.711
STR,5590.593,40.0,0 days 00:01:44.407000,14.0,,5509.268,18,3,104.407
TSU,2077.835,1.0,0 days 00:01:34.845000,16.0,,,22,3,94.845
TSU,2200.433,2.0,0 days 00:02:02.598000,15.0,2196.965,,22,3,122.598
TSU,2339.206,3.0,0 days 00:02:18.773000,15.0,2336.114,2219.133,22,3,138.773
TSU,2473.324,4.0,0 days 00:02:14.118000,15.0,,2358.608,22,3,134.118
TSU,3987.173,21.0,0 days 00:01:27.958000,15.0,3984.264,,22,3,87.958
TSU,4093.94,22.0,0 days 00:01:46.767000,19.0,,4010.405,22,3,106.767
RIC,2077.187,1.0,0 days 00:01:34.197000,14.0,,,3,3,94.197
RIC,2194.586,2.0,0 days 00:01:57.399000,13.0,2191.554,,3,3,117.399
RIC,2335.201,3.0,0 days 00:02:20.615000,13.0,2332.252,2213.531,3,3,140.615
RIC,2470.558,4.0,0 days 00:02:15.357000,13.0,,2354.675,3,3,135.357
RIC,5640.033,41.0,0 days 00:01:26.217000,5.0,5637.117,,3,3,86.217
RIC,5747.54,42.0,0 days 00:01:47.507000,10.0,,5665.722,3,3,107.507
RIC,7729.78,66.0,0 days 00:01:22.800000,9.0,,,3,3,82.8
OCO,2073.409,1.0,0 days 00:01:30.419000,7.0,,,31,3,90.419
OCO,2185.053,2.0,0 days 00:01:51.644000,7.0,2182.119,,31,3,111.644
OCO,2325.732,3.0,0 days 00:02:20.679000,7.0,2322.808,2203.774,31,3,140.679
OCO,2461.701,4.0,0 days 00:02:15.969000,7.0,,2345.083,31,3,135.969
OCO,4058.732,22.0,0 days 00:01:27.289000,9.0,4055.813,,31,3,87.289
OCO,4165.943,23.0,0 days 00:01:47.211000,14.0,,4082.828,31,3,107.211
OCO,7718.16,66.0,0 days 00:01:22.286000,7.0,,,31,3,82.286
VER,2069.694,1.0,0 days 00:01:26.704000,3.0,,,33,3,86.704
VER,2177.969,2.0,0 days 00:01:48.275000,3.0,2174.988,,33,3,108.275
VER,2320.855,3.0,0 days 00:02:22.886000,3.0,2317.831,2197.779,33,3,142.886
VER,2455.944,4.0,0 days 00:02:15.089000,3.0,,2339.938,33,3,135.089
VER,5110.396,35.0,0 days 00:01:25.600000,3.0,5107.357,,33,3,85.6
VER,5214.155,36.0,0 days 00:01:43.759000,4.0,,5134.135,33,3,103.759
VER,7498.795,64.0,0 days 00:01:25.271000,2.0,7495.846,,33,3,85.271
VER,7603.71,65.0,0 days 00:01:44.915000,2.0,,7522.174,33,3,104.915
VER,7683.559,66.0,0 days 00:01:19.849000,2.0,,,33,3,79.849
NOR,2072.661,1.0,0 days 00:01:29.671000,6.0,,,4,3,89.671
NOR,2183.22,2.0,0 days 00:01:50.559000,6.0,2180.265,,4,3,110.559
NOR,2323.941,3.0,0 days 00:02:20.721000,6.0,2320.96,2202.516,4,3,140.721
NOR,2460.372,4.0,0 days 00:02:16.431000,6.0,,2343.562,4,3,136.431
NOR,4052.868,22.0,0 days 00:01:26.873000,5.0,4049.92,,4,3,86.873
NOR,4158.403,23.0,0 days 00:01:45.535000,10.0,,4076.862,4,3,105.535
NOR,7705.78,66.0,0 days 00:01:22.303000,5.0,,,4,3,82.303
HAM,2068.796,1.0,0 days 00:01:25.806000,2.0,,,44,3,85.806
HAM,2177.003,2.0,0 days 00:01:48.207000,2.0,2173.985,,44,3,108.207
HAM,2319.627,3.0,0 days 00:02:22.624000,2.0,2316.661,2196.4,44,3,142.624
HAM,2454.852,4.0,0 days 00:02:15.225000,2.0,,2338.79,44,3,135.225
HAM,5269.413,37.0,0 days 00:01:25.526000,1.0,5266.497,,44,3,85.526
HAM,5374.562,38.0,0 days 00:01:45.149000,2.0,,5293.359,44,3,105.149
HAM,7654.411,66.0,0 days 00:01:22.011000,1.0,,,44,3,82.011
MSC,2079.309,1.0,0 days 00:01:36.319000,19.0,,,47,3,96.319
MSC,2203.727,2.0,0 days 00:02:04.418000,18.0,2203.877,,47,3,124.418
MSC,2343.381,3.0,0 days 00:02:19.654000,18.0,2340.458,2222.53,47,3,139.654
MSC,2477.905,4.0,0 days 00:02:14.524000,18.0,,2361.871,47,3,134.524
MSC,4932.497,32.0,0 days 00:01:27.878000,15.0,4929.542,,47,3,87.878
MSC,5042.007,33.0,0 days 00:01:49.510000,18.0,,4956.84,47,3,109.51
VET,2074.897,1.0,0 days 00:01:31.907000,10.0,,,5,3,91.907
VET,2190.225,2.0,0 days 00:01:55.328000,10.0,2187.621,,5,3,115.328
VET,2331.569,3.0,0 days 00:02:21.344000,10.0,2328.961,2208.725,5,3,141.344
VET,2466.303,4.0,0 days 00:02:14.734000,10.0,,2350.684,5,3,134.734
VET,4063.598,22.0,0 days 00:01:27.464000,11.0,4060.672,,5,3,87.464
VET,4168.854,23.0,0 days 00:01:45.256000,16.0,,4087.315,5,3,105.256
SAI,2071.39,1.0,0 days 00:01:28.400000,4.0,,,55,3,88.4
SAI,2180.318,2.0,0 days 00:01:48.928000,4.0,2177.182,,55,3,108.928
SAI,2321.774,3.0,0 days 00:02:21.456000,4.0,2318.764,2199.312,55,3,141.456
SAI,2457.468,4.0,0 days 00:02:15.694000,4.0,,2341.049,55,3,135.694
SAI,3971.155,21.0,0 days 00:01:27.310000,7.0,3968.221,,55,3,87.31
SAI,4075.403,22.0,0 days 00:01:44.248000,15.0,,3994.108,55,3,104.248
SAI,7733.366,66.0,0 days 00:01:23.387000,11.0,,,55,3,83.387
LAT,2078.536,1.0,0 days 00:01:35.546000,18.0,,,6,3,95.546
LAT,2202.804,2.0,0 days 00:02:04.268000,17.0,2199.485,,6,3,124.268
LAT,2342.061,3.0,0 days 00:02:19.257000,17.0,2339.358,2221.512,6,3,139.257
LAT,2476.678,4.0,0 days 00:02:14.617000,17.0,,2360.808,6,3,134.617
LAT,4254.062,24.0,0 days 00:01:29.320000,16.0,4251.478,,6,3,89.32
LAT,4360.867,25.0,0 days 00:01:46.805000,19.0,,4277.789,6,3,106.805
RUS,2075.983,1.0,0 days 00:01:32.993000,11.0,,,63,3,92.993
RUS,2191.026,2.0,0 days 00:01:55.043000,11.0,2188.108,,63,3,115.043
RUS,2332.117,3.0,0 days 00:02:21.091000,11.0,2329.144,2211.932,63,3,141.091
RUS,2468.327,4.0,0 days 00:02:16.210000,11.0,,2352.234,63,3,136.21
RUS,4593.961,28.0,0 days 00:01:28.745000,16.0,4591.06,,63,3,88.745
RUS,4700.915,29.0,0 days 00:01:46.954000,18.0,,4617.909,63,3,106.954
RAI,2076.737,1.0,0 days 00:01:33.673000,13.0,,,7,3,93.673
BOT,2067.927,1.0,0 days 00:01:24.937000,1.0,,,77,3,84.937
